Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2023-2024 Proposed,2023-01-01,Junior High School,55596.12
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2131121571000000 - CSI/TSI IMPRV GRANT,213-1121-571-000,410.0,CONSUMB SUP MAT,213,CSI_TSI IMPRV GRANT,2131121571000000,CSI/TSI IMPRV GRANT,2023-2024 Proposed,2023-01-01,Junior High School,5000.0
571.0,2132190571000000 - CSI/TSI IMPRV GRANT,213-2190-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2132190571000000,CSI/TSI IMPRV GRANT,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2132190571000000 - CSI/TSI IMPRV GRANT,213-2190-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2132190571000000,CSI/TSI IMPRV GRANT,2021-2022 Actual,2021-01-01,Junior High School,0.0
571.0,2132190571000000 - CSI/TSI IMPRV GRANT,213-2190-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2132190571000000,CSI/TSI IMPRV GRANT,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2132190571000000 - CSI/TSI IMPRV GRANT,213-2190-571-000,112.0,CLASS SALARIES,213,CSI_TSI IMPRV GRANT,2132190571000000,CSI/TSI IMPRV GRANT,2023-2024 Proposed,2023-01-01,Junior High School,48019.93
0.0,2142219000000000 - AVID NIKE GRANT,214-2219-000-000,410.0,CONSUMB SUP MAT,214,AVID NIKE GRANT,2142219000000000,AVID NIKE GRANT,2020-2021 Actual,2020-01-01,Other,0.0
0.0,2142219000000000 - AVID NIKE GRANT,214-2219-000-000,410.0,CONSUMB SUP MAT,214,AVID NIKE GRANT,2142219000000000,AVID NIKE GRANT,2021-2022 Actual,2021-01-01,Other,0.0
0.0,2142219000000000 - AVID NIKE GRANT,214-2219-000-000,410.0,CONSUMB SUP MAT,214,AVID NIKE GRANT,2142219000000000,AVID NIKE GRANT,2022-2023 Budget,2022-01-01,Other,17700.0
0.0,2142219000000000 - AVID NIKE GRANT,214-2219-000-000,410.0,CONSUMB SUP MAT,214,AVID NIKE GRANT,2142219000000000,AVID NIKE GRANT,2023-2024 Proposed,2023-01-01,Other,17700.0
608.0,2161299608050000 - JUNTOS GRANT,216-1299-608-050,131.0,PREMIUM PAY,216,JUNTOS GRANT - OSU,2161299608050000,JUNTOS GRANT,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2161299608050000 - JUNTOS GRANT,216-1299-608-050,131.0,PREMIUM PAY,216,JUNTOS GRANT - OSU,2161299608050000,JUNTOS GRANT,2021-2022 Actual,2021-01-01,High School,0.0
608.0,2161299608050000 - JUNTOS GRANT,216-1299-608-050,131.0,PREMIUM PAY,216,JUNTOS GRANT - OSU,2161299608050000,JUNTOS GRANT,2022-2023 Budget,2022-01-01,High School,1200.0
608.0,2161299608050000 - JUNTOS GRANT,216-1299-608-050,131.0,PREMIUM PAY,216,JUNTOS GRANT - OSU,2161299608050000,JUNTOS GRANT,2023-2024 Proposed,2023-01-01,High School,0.0
125.0,2191111125000000 - ABC DEF - GS,219-1111-125-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191111125000000,ABC DEF - GS,2020-2021 Actual,2020-01-01,Grade School,8561.01
125.0,2191111125000000 - ABC DEF - GS,219-1111-125-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191111125000000,ABC DEF - GS,2021-2022 Actual,2021-01-01,Grade School,9475.5
125.0,2191111125000000 - ABC DEF - GS,219-1111-125-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191111125000000,ABC DEF - GS,2022-2023 Budget,2022-01-01,Grade School,20000.0
125.0,2191111125000000 - ABC DEF - GS,219-1111-125-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191111125000000,ABC DEF - GS,2023-2024 Proposed,2023-01-01,Grade School,20000.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571000000,ABC DEF - JH,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571000000,ABC DEF - JH,2021-2022 Actual,2021-01-01,Junior High School,6611.26
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571000000,ABC DEF - JH,2022-2023 Budget,2022-01-01,Junior High School,12500.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571000000,ABC DEF - JH,2023-2024 Proposed,2023-01-01,Junior High School,12500.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191121571000000,ABC DEF - JH,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191121571000000,ABC DEF - JH,2021-2022 Actual,2021-01-01,Junior High School,277.51
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191121571000000,ABC DEF - JH,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2191121571000000 - ABC DEF - JH,219-1121-571-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191121571000000,ABC DEF - JH,2023-2024 Proposed,2023-01-01,Junior High School,0.0
571.0,2191121571050000 - ABC DEF - JH,219-1121-571-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571050000,ABC DEF - JH,2020-2021 Actual,2020-01-01,Junior High School,487.6
571.0,2191121571050000 - ABC DEF - JH,219-1121-571-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571050000,ABC DEF - JH,2021-2022 Actual,2021-01-01,Junior High School,46.77
571.0,2191121571050000 - ABC DEF - JH,219-1121-571-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571050000,ABC DEF - JH,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2191121571050000 - ABC DEF - JH,219-1121-571-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191121571050000,ABC DEF - JH,2023-2024 Proposed,2023-01-01,Junior High School,0.0
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608000000,ABC DEF - HS,2020-2021 Actual,2020-01-01,High School,1587.83
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608000000,ABC DEF - HS,2021-2022 Actual,2021-01-01,High School,7614.88
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608000000,ABC DEF - HS,2022-2023 Budget,2022-01-01,High School,17500.0
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608000000,ABC DEF - HS,2023-2024 Proposed,2023-01-01,High School,17500.0
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191131608000000,ABC DEF - HS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191131608000000,ABC DEF - HS,2021-2022 Actual,2021-01-01,High School,416.23
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191131608000000,ABC DEF - HS,2022-2023 Budget,2022-01-01,High School,0.0
608.0,2191131608000000 - ABC DEF - HS,219-1131-608-000,430.0,LIBRARY BOOKS,219,ABC DEF,2191131608000000,ABC DEF - HS,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,2191131608050000 - ABC DEF - HS,219-1131-608-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608050000,ABC DEF - HS,2020-2021 Actual,2020-01-01,High School,731.39
608.0,2191131608050000 - ABC DEF - HS,219-1131-608-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608050000,ABC DEF - HS,2021-2022 Actual,2021-01-01,High School,0.0
608.0,2191131608050000 - ABC DEF - HS,219-1131-608-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608050000,ABC DEF - HS,2022-2023 Budget,2022-01-01,High School,0.0
608.0,2191131608050000 - ABC DEF - HS,219-1131-608-050,410.0,CONSUMB SUP MAT,219,ABC DEF,2191131608050000,ABC DEF - HS,2023-2024 Proposed,2023-01-01,High School,0.0
0.0,2302219000000000 - OTH IMPRV IN,230-2219-000-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302219000000000,OTH IMPRV IN,2020-2021 Actual,2020-01-01,Other,0.0
0.0,2302219000000000 - OTH IMPRV IN,230-2219-000-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302219000000000,OTH IMPRV IN,2021-2022 Actual,2021-01-01,Other,0.0
0.0,2302219000000000 - OTH IMPRV IN,230-2219-000-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302219000000000,OTH IMPRV IN,2022-2023 Budget,2022-01-01,Other,10000.0
0.0,2302219000000000 - OTH IMPRV IN,230-2219-000-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302219000000000,OTH IMPRV IN,2023-2024 Proposed,2023-01-01,Other,10000.0
0.0,2305200000000000 - STATE GRANTS TRANSFER,230-5200-000-000,710.0,FUND MODIFICATIONS,230,STATE MISC,2305200000000000,STATE GRANTS TRANSFER,2020-2021 Actual,2020-01-01,Other,0.0
0.0,2305200000000000 - STATE GRANTS TRANSFER,230-5200-000-000,710.0,FUND MODIFICATIONS,230,STATE MISC,2305200000000000,STATE GRANTS TRANSFER,2021-2022 Actual,2021-01-01,Other,0.0
0.0,2305200000000000 - STATE GRANTS TRANSFER,230-5200-000-000,710.0,FUND MODIFICATIONS,230,STATE MISC,2305200000000000,STATE GRANTS TRANSFER,2022-2023 Budget,2022-01-01,Other,10600.0
0.0,2305200000000000 - STATE GRANTS TRANSFER,230-5200-000-000,710.0,FUND MODIFICATIONS,230,STATE MISC,2305200000000000,STATE GRANTS TRANSFER,2023-2024 Proposed,2023-01-01,Other,10600.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,332.0,NONREIMBURS STUDENT TRANS,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,332.0,NONREIMBURS STUDENT TRANS,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2021-2022 Actual,2021-01-01,Grade School,172.3
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,332.0,NONREIMBURS STUDENT TRANS,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,332.0,NONREIMBURS STUDENT TRANS,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,410.0,CONSUMB SUP MAT,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,410.0,CONSUMB SUP MAT,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2021-2022 Actual,2021-01-01,Grade School,150.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,410.0,CONSUMB SUP MAT,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2301111125356000 - OUTDOOR SCH (M99),230-1111-125-356,410.0,CONSUMB SUP MAT,230,STATE MISC,2301111125356000,OUTDOOR SCH (M99),2023-2024 Proposed,2023-01-01,Grade School,0.0
571.0,2302139571000000 - MENSTRUAL DIGNITY - JH,230-2139-571-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139571000000,MENSTRUAL DIGNITY - JH,2020-2021 Actual,2020-01-01,Junior High School,0.0
571.0,2302139571000000 - MENSTRUAL DIGNITY - JH,230-2139-571-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139571000000,MENSTRUAL DIGNITY - JH,2021-2022 Actual,2021-01-01,Junior High School,53.82
571.0,2302139571000000 - MENSTRUAL DIGNITY - JH,230-2139-571-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139571000000,MENSTRUAL DIGNITY - JH,2022-2023 Budget,2022-01-01,Junior High School,0.0
571.0,2302139571000000 - MENSTRUAL DIGNITY - JH,230-2139-571-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139571000000,MENSTRUAL DIGNITY - JH,2023-2024 Proposed,2023-01-01,Junior High School,0.0
608.0,2301131608273000 - CTE MISC GRANTS,230-1131-608-273,410.0,CONSUMB SUP MAT,230,STATE MISC,2301131608273000,CTE MISC GRANTS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2301131608273000 - CTE MISC GRANTS,230-1131-608-273,410.0,CONSUMB SUP MAT,230,STATE MISC,2301131608273000,CTE MISC GRANTS,2021-2022 Actual,2021-01-01,High School,0.0
608.0,2301131608273000 - CTE MISC GRANTS,230-1131-608-273,410.0,CONSUMB SUP MAT,230,STATE MISC,2301131608273000,CTE MISC GRANTS,2022-2023 Budget,2022-01-01,High School,400.0
608.0,2301131608273000 - CTE MISC GRANTS,230-1131-608-273,410.0,CONSUMB SUP MAT,230,STATE MISC,2301131608273000,CTE MISC GRANTS,2023-2024 Proposed,2023-01-01,High School,400.0
608.0,2302139608000000 - MENSTRUAL DIGNITY - HS,230-2139-608-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139608000000,MENSTRUAL DIGNITY - HS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,2302139608000000 - MENSTRUAL DIGNITY - HS,230-2139-608-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139608000000,MENSTRUAL DIGNITY - HS,2021-2022 Actual,2021-01-01,High School,80.7
608.0,2302139608000000 - MENSTRUAL DIGNITY - HS,230-2139-608-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139608000000,MENSTRUAL DIGNITY - HS,2022-2023 Budget,2022-01-01,High School,0.0
608.0,2302139608000000 - MENSTRUAL DIGNITY - HS,230-2139-608-000,410.0,CONSUMB SUP MAT,230,STATE MISC,2302139608000000,MENSTRUAL DIGNITY - HS,2023-2024 Proposed,2023-01-01,High School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,131.0,PREMIUM PAY,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,873.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,131.0,PREMIUM PAY,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,873.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,131.0,PREMIUM PAY,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,1200.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,131.0,PREMIUM PAY,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,1200.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,37.16
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,47.45
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,212.0,PERS PICK-UP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,212.0,PERS PICK-UP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,52.38
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,212.0,PERS PICK-UP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,212.0,PERS PICK-UP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,213.0,PERS UAL SERIES 2002,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,92.7
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,213.0,PERS UAL SERIES 2002,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,50.97
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,213.0,PERS UAL SERIES 2002,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,213.0,PERS UAL SERIES 2002,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,214.0,PERS UAL SERIES 2003,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,29.52
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,214.0,PERS UAL SERIES 2003,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,71.25
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,214.0,PERS UAL SERIES 2003,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,214.0,PERS UAL SERIES 2003,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,220.0,SOC SEC ADMIN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,65.62
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,220.0,SOC SEC ADMIN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,65.8
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,220.0,SOC SEC ADMIN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,220.0,SOC SEC ADMIN,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,231.0,WRKRS COMP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,3.02
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,231.0,WRKRS COMP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,2.96
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,231.0,WRKRS COMP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,231.0,WRKRS COMP,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,233.0,PFMLI,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,233.0,PFMLI,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,233.0,PFMLI,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,233.0,PFMLI,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,100.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,311.0,INSTR SRVS - SUBS,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,17980.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,311.0,INSTR SRVS - SUBS,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,311.0,INSTR SRVS - SUBS,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,13500.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,311.0,INSTR SRVS - SUBS,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,13500.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,410.0,CONSUMB SUP MAT,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2020-2021 Actual,2020-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,410.0,CONSUMB SUP MAT,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2021-2022 Actual,2021-01-01,Grade School,1705.64
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,410.0,CONSUMB SUP MAT,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2022-2023 Budget,2022-01-01,Grade School,0.0
125.0,2311111125000000 - OUTDOOR SCHOOL - GS,231-1111-125-000,410.0,CONSUMB SUP MAT,231,OUTDOOR SCHOOL,2311111125000000,OUTDOOR SCHOOL - GS,2023-2024 Proposed,2023-01-01,Grade School,0.0
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,131.0,PREMIUM PAY,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2020-2021 Actual,2020-01-01,Grade School,1269.49
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,131.0,PREMIUM PAY,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2021-2022 Actual,2021-01-01,Grade School,150.04
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,131.0,PREMIUM PAY,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2022-2023 Budget,2022-01-01,Grade School,2800.0
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,131.0,PREMIUM PAY,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2023-2024 Proposed,2023-01-01,Grade School,2800.0
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2020-2021 Actual,2020-01-01,Grade School,57.11
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2021-2022 Actual,2021-01-01,Grade School,11.26
125.0,2321111125000000 - YCCO - KPI/EARLY LITERACY,232-1111-125-000,211.0,PERS EMPLOYER CONTRIBUTN,232,YCCO - KPI_EARLY LITERACY,2321111125000000,YCCO - KPI/EARLY LITERACY,2022-2023 Budget,2022-01-01,Grade School,0.0
